NAICS_ID,ID_GROUP,Business Description,Date,Sales,Status
44412,444,Paint and wallpaper stores,1996/02/01,,NaN
44413,444,Hardware stores,1996/02/01,916.0,Estimated
445,445,Food and beverage stores,1996/02/01,30778.0,Estimated
4451,445,Grocery stores,1996/02/01,28191.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,1996/02/01,,NaN
4453,445,"Beer, wine, and liquor stores",1996/02/01,1652.0,Estimated
446,446,Health and personal care stores,1996/02/01,8510.0,Estimated
44611,446,Pharmacies and drug stores,1996/02/01,7190.0,Estimated
447,447,Gasoline stations,1996/02/01,14159.0,Estimated
448,448,Clothing and clothing access. stores,1996/02/01,8991.0,Estimated
4481,448,Clothing stores,1996/02/01,6050.0,Estimated
44811,448,Men's clothing stores,1996/02/01,651.0,Estimated
44812,448,Women's clothing stores,1996/02/01,1834.0,Estimated
44814,448,Family clothing stores,1996/02/01,2627.0,Estimated
44819,448,Other clothing stores,1996/02/01,,NaN
4482,448,Shoe stores,1996/02/01,1414.0,Estimated
44831,448,Jewelry stores,1996/02/01,1428.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",1996/02/01,3521.0,Estimated
45111,451,Sporting goods stores,1996/02/01,1309.0,Estimated
45112,451,"Hobby, toy, and game stores",1996/02/01,737.0,Estimated
451211,451,Book stores,1996/02/01,757.0,Estimated
452,452,General merchandise stores,1996/02/01,20786.0,Estimated
4521,452,Department stores,1996/02/01,13768.0,Estimated
452111,452,Department stores(excl. discount department stores),1996/02/01,5810.0,Estimated
452112,452,Discount dept. stores,1996/02/01,7958.0,Estimated
4529,452,Other general merchandise stores,1996/02/01,7018.0,Estimated
45291,452,Warehouse clubs and superstores,1996/02/01,4915.0,Estimated
45299,452,All other gen. merchandise stores,1996/02/01,2103.0,Estimated
453,453,Miscellaneous store retailers,1996/02/01,5945.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",1996/02/01,2270.0,Estimated
45321,453,Office supplies and stationery stores,1996/02/01,1297.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",1996/02/01,973.0,Estimated
45330,453,Used merchandise stores,1996/02/01,481.0,Estimated
454,454,Nonstore retailers,1996/02/01,9417.0,Estimated
4541,454,Electronic shopping and mail-order houses,1996/02/01,4226.0,Estimated
45431,454,Fuel dealers,1996/02/01,2569.0,Estimated
722,722,Food services and drinking places,1996/02/01,18439.0,Estimated
7224,722,Drinking places,1996/02/01,1026.0,Estimated
7225,722,Restaurants and other eating places,1996/02/01,15979.0,Estimated
722511,722,Full service restaurants,1996/02/01,7911.0,Estimated
722513-722514-722515,722,Limited service eating places,1996/02/01,8068.0,Estimated
441,441,Motor vehicle and parts dealers,1996/03/01,55636.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,1996/03/01,51156.0,Estimated
4411,441,Automobile dealers,1996/03/01,48844.0,Estimated
44111,441,New car dealers,1996/03/01,44798.0,Estimated
44112,441,Used car dealers,1996/03/01,4046.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",1996/03/01,4480.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",1996/03/01,11419.0,Estimated
442,442,Furniture and home furnishings stores,1996/03/01,5410.0,Estimated
4421,442,Furniture stores,1996/03/01,3270.0,Estimated
4422,442,Home furnishings stores,1996/03/01,2140.0,Estimated
44221,442,Floor covering stores,1996/03/01,1135.0,Estimated
442299,442,All other home furnishings stores,1996/03/01,,NaN
443,443,Electronics and appliance stores,1996/03/01,6009.0,Estimated
443141,443,Household appliance stores,1996/03/01,784.0,Estimated
443142,443,Electronics stores,1996/03/01,,NaN
444,444,Building mat. and garden equip. and supplies dealers,1996/03/01,13406.0,Estimated
4441,444,Building mat. and supplies dealers,1996/03/01,11357.0,Estimated
44412,444,Paint and wallpaper stores,1996/03/01,,NaN
44413,444,Hardware stores,1996/03/01,1025.0,Estimated
445,445,Food and beverage stores,1996/03/01,33060.0,Estimated
4451,445,Grocery stores,1996/03/01,30245.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,1996/03/01,,NaN
4453,445,"Beer, wine, and liquor stores",1996/03/01,1837.0,Estimated
446,446,Health and personal care stores,1996/03/01,8964.0,Estimated
44611,446,Pharmacies and drug stores,1996/03/01,7510.0,Estimated
447,447,Gasoline stations,1996/03/01,15616.0,Estimated
448,448,Clothing and clothing access. stores,1996/03/01,10349.0,Estimated
4481,448,Clothing stores,1996/03/01,7189.0,Estimated
44811,448,Men's clothing stores,1996/03/01,708.0,Estimated
44812,448,Women's clothing stores,1996/03/01,2193.0,Estimated
44814,448,Family clothing stores,1996/03/01,3194.0,Estimated
44819,448,Other clothing stores,1996/03/01,,NaN
4482,448,Shoe stores,1996/03/01,1757.0,Estimated
44831,448,Jewelry stores,1996/03/01,1306.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",1996/03/01,4102.0,Estimated
45111,451,Sporting goods stores,1996/03/01,1649.0,Estimated
45112,451,"Hobby, toy, and game stores",1996/03/01,890.0,Estimated
451211,451,Book stores,1996/03/01,743.0,Estimated
452,452,General merchandise stores,1996/03/01,23572.0,Estimated
4521,452,Department stores,1996/03/01,15808.0,Estimated
452111,452,Department stores(excl. discount department stores),1996/03/01,6783.0,Estimated
452112,452,Discount dept. stores,1996/03/01,9025.0,Estimated
4529,452,Other general merchandise stores,1996/03/01,7764.0,Estimated
45291,452,Warehouse clubs and superstores,1996/03/01,5432.0,Estimated
45299,452,All other gen. merchandise stores,1996/03/01,2332.0,Estimated
453,453,Miscellaneous store retailers,1996/03/01,5950.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",1996/03/01,2084.0,Estimated
45321,453,Office supplies and stationery stores,1996/03/01,1184.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",1996/03/01,900.0,Estimated
45330,453,Used merchandise stores,1996/03/01,578.0,Estimated
454,454,Nonstore retailers,1996/03/01,9777.0,Estimated
4541,454,Electronic shopping and mail-order houses,1996/03/01,4703.0,Estimated
45431,454,Fuel dealers,1996/03/01,2223.0,Estimated
722,722,Food services and drinking places,1996/03/01,20259.0,Estimated
7224,722,Drinking places,1996/03/01,1114.0,Estimated
7225,722,Restaurants and other eating places,1996/03/01,17563.0,Estimated
722511,722,Full service restaurants,1996/03/01,8650.0,Estimated
722513-722514-722515,722,Limited service eating places,1996/03/01,8913.0,Estimated
441,441,Motor vehicle and parts dealers,1996/04/01,54096.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,1996/04/01,49404.0,Estimated
4411,441,Automobile dealers,1996/04/01,46624.0,Estimated
44111,441,New car dealers,1996/04/01,42745.0,Estimated
44112,441,Used car dealers,1996/04/01,3879.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",1996/04/01,4692.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",1996/04/01,10925.0,Estimated
442,442,Furniture and home furnishings stores,1996/04/01,5310.0,Estimated
4421,442,Furniture stores,1996/04/01,3127.0,Estimated
4422,442,Home furnishings stores,1996/04/01,2183.0,Estimated
44221,442,Floor covering stores,1996/04/01,1225.0,Estimated
442299,442,All other home furnishings stores,1996/04/01,,NaN
443,443,Electronics and appliance stores,1996/04/01,5615.0,Estimated
443141,443,Household appliance stores,1996/04/01,802.0,Estimated
443142,443,Electronics stores,1996/04/01,,NaN
444,444,Building mat. and garden equip. and supplies dealers,1996/04/01,15667.0,Estimated
4441,444,Building mat. and supplies dealers,1996/04/01,12751.0,Estimated
44412,444,Paint and wallpaper stores,1996/04/01,,NaN
44413,444,Hardware stores,1996/04/01,1247.0,Estimated
445,445,Food and beverage stores,1996/04/01,32158.0,Estimated
4451,445,Grocery stores,1996/04/01,29344.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,1996/04/01,,NaN
4453,445,"Beer, wine, and liquor stores",1996/04/01,1798.0,Estimated
446,446,Health and personal care stores,1996/04/01,8904.0,Estimated
44611,446,Pharmacies and drug stores,1996/04/01,7425.0,Estimated
447,447,Gasoline stations,1996/04/01,16024.0,Estimated
448,448,Clothing and clothing access. stores,1996/04/01,10570.0,Estimated
4481,448,Clothing stores,1996/04/01,7278.0,Estimated
44811,448,Men's clothing stores,1996/04/01,718.0,Estimated
44812,448,Women's clothing stores,1996/04/01,2346.0,Estimated
44814,448,Family clothing stores,1996/04/01,3175.0,Estimated
44819,448,Other clothing stores,1996/04/01,,NaN
4482,448,Shoe stores,1996/04/01,1857.0,Estimated
44831,448,Jewelry stores,1996/04/01,1347.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",1996/04/01,4096.0,Estimated
45111,451,Sporting goods stores,1996/04/01,1702.0,Estimated
45112,451,"Hobby, toy, and game stores",1996/04/01,862.0,Estimated
451211,451,Book stores,1996/04/01,750.0,Estimated
452,452,General merchandise stores,1996/04/01,23755.0,Estimated
4521,452,Department stores,1996/04/01,15957.0,Estimated
452111,452,Department stores(excl. discount department stores),1996/04/01,6754.0,Estimated
452112,452,Discount dept. stores,1996/04/01,9203.0,Estimated
4529,452,Other general merchandise stores,1996/04/01,7798.0,Estimated
45291,452,Warehouse clubs and superstores,1996/04/01,5474.0,Estimated
45299,452,All other gen. merchandise stores,1996/04/01,2324.0,Estimated
453,453,Miscellaneous store retailers,1996/04/01,6509.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",1996/04/01,2133.0,Estimated
45321,453,Office supplies and stationery stores,1996/04/01,1131.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",1996/04/01,1002.0,Estimated
45330,453,Used merchandise stores,1996/04/01,598.0,Estimated
454,454,Nonstore retailers,1996/04/01,9182.0,Estimated
4541,454,Electronic shopping and mail-order houses,1996/04/01,4566.0,Estimated
45431,454,Fuel dealers,1996/04/01,1731.0,Estimated
722,722,Food services and drinking places,1996/04/01,19832.0,Estimated
7224,722,Drinking places,1996/04/01,1050.0,Estimated
7225,722,Restaurants and other eating places,1996/04/01,17200.0,Estimated
722511,722,Full service restaurants,1996/04/01,8469.0,Estimated
722513-722514-722515,722,Limited service eating places,1996/04/01,8731.0,Estimated
441,441,Motor vehicle and parts dealers,1996/05/01,58150.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,1996/05/01,53269.0,Estimated
4411,441,Automobile dealers,1996/05/01,50252.0,Estimated
44111,441,New car dealers,1996/05/01,46525.0,Estimated
44112,441,Used car dealers,1996/05/01,3727.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",1996/05/01,4881.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",1996/05/01,11517.0,Estimated
442,442,Furniture and home furnishings stores,1996/05/01,5603.0,Estimated
4421,442,Furniture stores,1996/05/01,3278.0,Estimated
4422,442,Home furnishings stores,1996/05/01,2325.0,Estimated
44221,442,Floor covering stores,1996/05/01,1242.0,Estimated
442299,442,All other home furnishings stores,1996/05/01,,NaN
443,443,Electronics and appliance stores,1996/05/01,5914.0,Estimated
443141,443,Household appliance stores,1996/05/01,858.0,Estimated
443142,443,Electronics stores,1996/05/01,,NaN
444,444,Building mat. and garden equip. and supplies dealers,1996/05/01,16952.0,Estimated
4441,444,Building mat. and supplies dealers,1996/05/01,13919.0,Estimated
44412,444,Paint and wallpaper stores,1996/05/01,,NaN
44413,444,Hardware stores,1996/05/01,1364.0,Estimated
445,445,Food and beverage stores,1996/05/01,34382.0,Estimated
4451,445,Grocery stores,1996/05/01,31364.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,1996/05/01,,NaN
4453,445,"Beer, wine, and liquor stores",1996/05/01,1957.0,Estimated
446,446,Health and personal care stores,1996/05/01,9366.0,Estimated
44611,446,Pharmacies and drug stores,1996/05/01,7755.0,Estimated
447,447,Gasoline stations,1996/05/01,17428.0,Estimated
448,448,Clothing and clothing access. stores,1996/05/01,11405.0,Estimated
4481,448,Clothing stores,1996/05/01,7648.0,Estimated
44811,448,Men's clothing stores,1996/05/01,774.0,Estimated
44812,448,Women's clothing stores,1996/05/01,2552.0,Estimated
44814,448,Family clothing stores,1996/05/01,3275.0,Estimated
44819,448,Other clothing stores,1996/05/01,,NaN
4482,448,Shoe stores,1996/05/01,1889.0,Estimated
44831,448,Jewelry stores,1996/05/01,1755.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",1996/05/01,4042.0,Estimated
45111,451,Sporting goods stores,1996/05/01,1773.0,Estimated
45112,451,"Hobby, toy, and game stores",1996/05/01,669.0,Estimated
451211,451,Book stores,1996/05/01,853.0,Estimated
452,452,General merchandise stores,1996/05/01,26154.0,Estimated
4521,452,Department stores,1996/05/01,17454.0,Estimated
452111,452,Department stores(excl. discount department stores),1996/05/01,7289.0,Estimated
452112,452,Discount dept. stores,1996/05/01,10165.0,Estimated
4529,452,Other general merchandise stores,1996/05/01,8700.0,Estimated
45291,452,Warehouse clubs and superstores,1996/05/01,6125.0,Estimated
45299,452,All other gen. merchandise stores,1996/05/01,2575.0,Estimated
453,453,Miscellaneous store retailers,1996/05/01,7520.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",1996/05/01,2439.0,Estimated
45321,453,Office supplies and stationery stores,1996/05/01,1235.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",1996/05/01,1204.0,Estimated
45330,453,Used merchandise stores,1996/05/01,744.0,Estimated
454,454,Nonstore retailers,1996/05/01,8881.0,Estimated
4541,454,Electronic shopping and mail-order houses,1996/05/01,4563.0,Estimated
45431,454,Fuel dealers,1996/05/01,1458.0,Estimated
722,722,Food services and drinking places,1996/05/01,21139.0,Estimated
7224,722,Drinking places,1996/05/01,1094.0,Estimated
7225,722,Restaurants and other eating places,1996/05/01,18344.0,Estimated
722511,722,Full service restaurants,1996/05/01,8941.0,Estimated
722513-722514-722515,722,Limited service eating places,1996/05/01,9403.0,Estimated
441,441,Motor vehicle and parts dealers,1996/06/01,54914.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,1996/06/01,50191.0,Estimated
4411,441,Automobile dealers,1996/06/01,47187.0,Estimated
44111,441,New car dealers,1996/06/01,43649.0,Estimated
44112,441,Used car dealers,1996/06/01,3538.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",1996/06/01,4723.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",1996/06/01,11376.0,Estimated
442,442,Furniture and home furnishings stores,1996/06/01,5479.0,Estimated
4421,442,Furniture stores,1996/06/01,3205.0,Estimated
4422,442,Home furnishings stores,1996/06/01,2274.0,Estimated
44221,442,Floor covering stores,1996/06/01,1211.0,Estimated
442299,442,All other home furnishings stores,1996/06/01,,NaN
443,443,Electronics and appliance stores,1996/06/01,5897.0,Estimated
443141,443,Household appliance stores,1996/06/01,853.0,Estimated
443142,443,Electronics stores,1996/06/01,,NaN
444,444,Building mat. and garden equip. and supplies dealers,1996/06/01,16177.0,Estimated
4441,444,Building mat. and supplies dealers,1996/06/01,13529.0,Estimated
44412,444,Paint and wallpaper stores,1996/06/01,,NaN
44413,444,Hardware stores,1996/06/01,1303.0,Estimated
445,445,Food and beverage stores,1996/06/01,33452.0,Estimated
4451,445,Grocery stores,1996/06/01,30470.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,1996/06/01,,NaN
4453,445,"Beer, wine, and liquor stores",1996/06/01,1958.0,Estimated
446,446,Health and personal care stores,1996/06/01,8818.0,Estimated
44611,446,Pharmacies and drug stores,1996/06/01,7264.0,Estimated
447,447,Gasoline stations,1996/06/01,16957.0,Estimated
448,448,Clothing and clothing access. stores,1996/06/01,10554.0,Estimated
4481,448,Clothing stores,1996/06/01,7277.0,Estimated
44811,448,Men's clothing stores,1996/06/01,759.0,Estimated
44812,448,Women's clothing stores,1996/06/01,2375.0,Estimated
44814,448,Family clothing stores,1996/06/01,3155.0,Estimated
44819,448,Other clothing stores,1996/06/01,,NaN
4482,448,Shoe stores,1996/06/01,1764.0,Estimated
44831,448,Jewelry stores,1996/06/01,1397.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",1996/06/01,4286.0,Estimated
45111,451,Sporting goods stores,1996/06/01,1895.0,Estimated
45112,451,"Hobby, toy, and game stores",1996/06/01,849.0,Estimated
451211,451,Book stores,1996/06/01,838.0,Estimated
452,452,General merchandise stores,1996/06/01,25149.0,Estimated
4521,452,Department stores,1996/06/01,16655.0,Estimated
452111,452,Department stores(excl. discount department stores),1996/06/01,6797.0,Estimated
452112,452,Discount dept. stores,1996/06/01,9858.0,Estimated
4529,452,Other general merchandise stores,1996/06/01,8494.0,Estimated
45291,452,Warehouse clubs and superstores,1996/06/01,6027.0,Estimated
45299,452,All other gen. merchandise stores,1996/06/01,2467.0,Estimated
453,453,Miscellaneous store retailers,1996/06/01,7041.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",1996/06/01,2220.0,Estimated
45321,453,Office supplies and stationery stores,1996/06/01,1105.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",1996/06/01,1115.0,Estimated
45330,453,Used merchandise stores,1996/06/01,618.0,Estimated
454,454,Nonstore retailers,1996/06/01,8118.0,Estimated
4541,454,Electronic shopping and mail-order houses,1996/06/01,4250.0,Estimated
45431,454,Fuel dealers,1996/06/01,1191.0,Estimated
722,722,Food services and drinking places,1996/06/01,20669.0,Estimated
7224,722,Drinking places,1996/06/01,1069.0,Estimated
7225,722,Restaurants and other eating places,1996/06/01,17985.0,Estimated
722511,722,Full service restaurants,1996/06/01,8682.0,Estimated
722513-722514-722515,722,Limited service eating places,1996/06/01,9303.0,Estimated
441,441,Motor vehicle and parts dealers,1996/07/01,55071.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,1996/07/01,50106.0,Estimated
4411,441,Automobile dealers,1996/07/01,47404.0,Estimated
44111,441,New car dealers,1996/07/01,43833.0,Estimated
44112,441,Used car dealers,1996/07/01,3571.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",1996/07/01,4965.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",1996/07/01,11564.0,Estimated
442,442,Furniture and home furnishings stores,1996/07/01,5673.0,Estimated
4421,442,Furniture stores,1996/07/01,3242.0,Estimated
4422,442,Home furnishings stores,1996/07/01,2431.0,Estimated
44221,442,Floor covering stores,1996/07/01,1303.0,Estimated
442299,442,All other home furnishings stores,1996/07/01,,NaN
443,443,Electronics and appliance stores,1996/07/01,5891.0,Estimated
443141,443,Household appliance stores,1996/07/01,855.0,Estimated
443142,443,Electronics stores,1996/07/01,,NaN
444,444,Building mat. and garden equip. and supplies dealers,1996/07/01,16228.0,Estimated
4441,444,Building mat. and supplies dealers,1996/07/01,13874.0,Estimated
44412,444,Paint and wallpaper stores,1996/07/01,,NaN
44413,444,Hardware stores,1996/07/01,1238.0,Estimated
445,445,Food and beverage stores,1996/07/01,34426.0,Estimated
4451,445,Grocery stores,1996/07/01,31377.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,1996/07/01,,NaN
4453,445,"Beer, wine, and liquor stores",1996/07/01,2034.0,Estimated
446,446,Health and personal care stores,1996/07/01,9079.0,Estimated
44611,446,Pharmacies and drug stores,1996/07/01,7484.0,Estimated
447,447,Gasoline stations,1996/07/01,17039.0,Estimated
448,448,Clothing and clothing access. stores,1996/07/01,10202.0,Estimated
4481,448,Clothing stores,1996/07/01,7000.0,Estimated
44811,448,Men's clothing stores,1996/07/01,660.0,Estimated
44812,448,Women's clothing stores,1996/07/01,2072.0,Estimated
44814,448,Family clothing stores,1996/07/01,3192.0,Estimated
44819,448,Other clothing stores,1996/07/01,,NaN
4482,448,Shoe stores,1996/07/01,1738.0,Estimated
44831,448,Jewelry stores,1996/07/01,1366.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",1996/07/01,4166.0,Estimated
45111,451,Sporting goods stores,1996/07/01,1833.0,Estimated
45112,451,"Hobby, toy, and game stores",1996/07/01,877.0,Estimated
451211,451,Book stores,1996/07/01,786.0,Estimated
452,452,General merchandise stores,1996/07/01,24073.0,Estimated
4521,452,Department stores,1996/07/01,15768.0,Estimated
452111,452,Department stores(excl. discount department stores),1996/07/01,6469.0,Estimated
452112,452,Discount dept. stores,1996/07/01,9299.0,Estimated
4529,452,Other general merchandise stores,1996/07/01,8305.0,Estimated
45291,452,Warehouse clubs and superstores,1996/07/01,5913.0,Estimated
45299,452,All other gen. merchandise stores,1996/07/01,2392.0,Estimated
453,453,Miscellaneous store retailers,1996/07/01,7082.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",1996/07/01,2517.0,Estimated
45321,453,Office supplies and stationery stores,1996/07/01,1256.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",1996/07/01,1261.0,Estimated
45330,453,Used merchandise stores,1996/07/01,591.0,Estimated
454,454,Nonstore retailers,1996/07/01,8210.0,Estimated
4541,454,Electronic shopping and mail-order houses,1996/07/01,4442.0,Estimated
45431,454,Fuel dealers,1996/07/01,1237.0,Estimated
722,722,Food services and drinking places,1996/07/01,20971.0,Estimated
7224,722,Drinking places,1996/07/01,1096.0,Estimated
7225,722,Restaurants and other eating places,1996/07/01,18279.0,Estimated
722511,722,Full service restaurants,1996/07/01,8944.0,Estimated
722513-722514-722515,722,Limited service eating places,1996/07/01,9335.0,Estimated
441,441,Motor vehicle and parts dealers,1996/08/01,55481.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,1996/08/01,50510.0,Estimated
4411,441,Automobile dealers,1996/08/01,47531.0,Estimated
44111,441,New car dealers,1996/08/01,44020.0,Estimated
44112,441,Used car dealers,1996/08/01,3511.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",1996/08/01,4971.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",1996/08/01,12151.0,Estimated
442,442,Furniture and home furnishings stores,1996/08/01,5893.0,Estimated
4421,442,Furniture stores,1996/08/01,3358.0,Estimated
4422,442,Home furnishings stores,1996/08/01,2535.0,Estimated
44221,442,Floor covering stores,1996/08/01,1322.0,Estimated
442299,442,All other home furnishings stores,1996/08/01,,NaN
443,443,Electronics and appliance stores,1996/08/01,6258.0,Estimated
443141,443,Household appliance stores,1996/08/01,899.0,Estimated
443142,443,Electronics stores,1996/08/01,,NaN
444,444,Building mat. and garden equip. and supplies dealers,1996/08/01,15796.0,Estimated
4441,444,Building mat. and supplies dealers,1996/08/01,13765.0,Estimated
44412,444,Paint and wallpaper stores,1996/08/01,,NaN
44413,444,Hardware stores,1996/08/01,1182.0,Estimated
445,445,Food and beverage stores,1996/08/01,34841.0,Estimated
4451,445,Grocery stores,1996/08/01,31747.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,1996/08/01,,NaN
4453,445,"Beer, wine, and liquor stores",1996/08/01,2062.0,Estimated
446,446,Health and personal care stores,1996/08/01,9182.0,Estimated
44611,446,Pharmacies and drug stores,1996/08/01,7629.0,Estimated
447,447,Gasoline stations,1996/08/01,17271.0,Estimated
448,448,Clothing and clothing access. stores,1996/08/01,12134.0,Estimated
4481,448,Clothing stores,1996/08/01,8304.0,Estimated
44811,448,Men's clothing stores,1996/08/01,761.0,Estimated
44812,448,Women's clothing stores,1996/08/01,2353.0,Estimated
44814,448,Family clothing stores,1996/08/01,3851.0,Estimated
44819,448,Other clothing stores,1996/08/01,,NaN
4482,448,Shoe stores,1996/08/01,2228.0,Estimated
44831,448,Jewelry stores,1996/08/01,1466.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",1996/08/01,4989.0,Estimated
45111,451,Sporting goods stores,1996/08/01,1992.0,Estimated
45112,451,"Hobby, toy, and game stores",1996/08/01,874.0,Estimated
451211,451,Book stores,1996/08/01,1359.0,Estimated
452,452,General merchandise stores,1996/08/01,26711.0,Estimated
4521,452,Department stores,1996/08/01,17932.0,Estimated
452111,452,Department stores(excl. discount department stores),1996/08/01,7806.0,Estimated
452112,452,Discount dept. stores,1996/08/01,10126.0,Estimated
4529,452,Other general merchandise stores,1996/08/01,8779.0,Estimated
45291,452,Warehouse clubs and superstores,1996/08/01,6244.0,Estimated
45299,452,All other gen. merchandise stores,1996/08/01,2535.0,Estimated
453,453,Miscellaneous store retailers,1996/08/01,7244.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",1996/08/01,2729.0,Estimated
45321,453,Office supplies and stationery stores,1996/08/01,1436.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",1996/08/01,1293.0,Estimated
45330,453,Used merchandise stores,1996/08/01,611.0,Estimated
454,454,Nonstore retailers,1996/08/01,8470.0,Estimated
4541,454,Electronic shopping and mail-order houses,1996/08/01,4586.0,Estimated
45431,454,Fuel dealers,1996/08/01,1286.0,Estimated
722,722,Food services and drinking places,1996/08/01,21792.0,Estimated
7224,722,Drinking places,1996/08/01,1137.0,Estimated
7225,722,Restaurants and other eating places,1996/08/01,18964.0,Estimated
722511,722,Full service restaurants,1996/08/01,9513.0,Estimated
722513-722514-722515,722,Limited service eating places,1996/08/01,9451.0,Estimated
441,441,Motor vehicle and parts dealers,1996/09/01,51121.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,1996/09/01,46624.0,Estimated
4411,441,Automobile dealers,1996/09/01,44473.0,Estimated
44111,441,New car dealers,1996/09/01,41252.0,Estimated
44112,441,Used car dealers,1996/09/01,3221.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",1996/09/01,4497.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",1996/09/01,11525.0,Estimated
442,442,Furniture and home furnishings stores,1996/09/01,5589.0,Estimated
4421,442,Furniture stores,1996/09/01,3232.0,Estimated
4422,442,Home furnishings stores,1996/09/01,2357.0,Estimated
44221,442,Floor covering stores,1996/09/01,1244.0,Estimated
442299,442,All other home furnishings stores,1996/09/01,,NaN
443,443,Electronics and appliance stores,1996/09/01,5936.0,Estimated
443141,443,Household appliance stores,1996/09/01,817.0,Estimated
443142,443,Electronics stores,1996/09/01,,NaN
444,444,Building mat. and garden equip. and supplies dealers,1996/09/01,14901.0,Estimated
4441,444,Building mat. and supplies dealers,1996/09/01,12970.0,Estimated
44412,444,Paint and wallpaper stores,1996/09/01,,NaN
44413,444,Hardware stores,1996/09/01,1079.0,Estimated
445,445,Food and beverage stores,1996/09/01,32214.0,Estimated
4451,445,Grocery stores,1996/09/01,29495.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,1996/09/01,,NaN
4453,445,"Beer, wine, and liquor stores",1996/09/01,1781.0,Estimated
446,446,Health and personal care stores,1996/09/01,8611.0,Estimated
44611,446,Pharmacies and drug stores,1996/09/01,7208.0,Estimated
447,447,Gasoline stations,1996/09/01,15975.0,Estimated
448,448,Clothing and clothing access. stores,1996/09/01,10623.0,Estimated
4481,448,Clothing stores,1996/09/01,7495.0,Estimated
44811,448,Men's clothing stores,1996/09/01,744.0,Estimated
44812,448,Women's clothing stores,1996/09/01,2276.0,Estimated
44814,448,Family clothing stores,1996/09/01,3333.0,Estimated
44819,448,Other clothing stores,1996/09/01,,NaN
4482,448,Shoe stores,1996/09/01,1676.0,Estimated
44831,448,Jewelry stores,1996/09/01,1323.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",1996/09/01,4334.0,Estimated
45111,451,Sporting goods stores,1996/09/01,1594.0,Estimated
45112,451,"Hobby, toy, and game stores",1996/09/01,870.0,Estimated
451211,451,Book stores,1996/09/01,1040.0,Estimated
452,452,General merchandise stores,1996/09/01,24163.0,Estimated
4521,452,Department stores,1996/09/01,16092.0,Estimated
452111,452,Department stores(excl. discount department stores),1996/09/01,7092.0,Estimated
452112,452,Discount dept. stores,1996/09/01,9000.0,Estimated
4529,452,Other general merchandise stores,1996/09/01,8071.0,Estimated
45291,452,Warehouse clubs and superstores,1996/09/01,5808.0,Estimated
45299,452,All other gen. merchandise stores,1996/09/01,2263.0,Estimated
